direct_competitor_count_500m,direct_competitor_count_1km,related_fitness_count_1km,source_index
1,13,30,1694
9,28,51,1695
7,23,46,1696
15,39,71,1697
11,38,72,1698
2,5,8,1699
8,43,72,1700
10,23,47,1701
9,28,52,1702
11,26,49,1703
9,47,77,1704
3,14,29,1705
7,34,68,1706
12,28,55,1707
8,24,51,1708
14,29,52,1709
26,48,85,1710
23,49,88,1711
27,45,78,1712
6,19,38,1713
17,55,93,1714
5,19,33,1715
11,33,60,1716
10,23,47,1717
9,27,50,1718
9,40,76,1719
11,27,53,1720
12,37,68,1721
24,56,96,1722
5,10,17,1723
10,22,45,1724
13,33,59,1725
9,24,46,1726
11,24,47,1727
11,28,52,1728
3,13,26,1729
4,24,49,1730
15,28,54,1731
8,45,75,1732
16,42,76,1733
27,44,78,1734
22,42,74,1735
11,26,50,1736
7,20,37,1737
8,49,81,1738
9,28,51,1739
4,13,25,1740
6,39,75,1741
28,43,76,1742
3,34,66,1743
14,30,54,1744
4,11,19,1745
5,7,12,1746
6,20,34,1747
5,7,12,1748
29,56,93,1749
23,54,94,1750
24,55,93,1751
13,33,59,1752
25,45,77,1753
19,45,76,1754
13,45,78,1755
2,22,46,1756
5,27,57,1757
11,29,57,1759
27,46,79,1760
14,40,72,1761
6,26,50,1762
9,29,60,1763
7,31,60,1764
11,28,52,1765
8,32,62,1767
11,26,49,1768
10,41,75,1769
7,23,43,1770
5,7,12,1771
4,11,19,1772
27,45,78,1773
18,55,93,1774
12,37,71,1775
24,50,88,1776
15,26,50,1777
0,12,28,1778
20,55,94,1779
9,29,60,1780
11,26,49,1781
2,5,8,1782
2,39,67,1783
9,20,38,1784
7,23,44,1785
6,26,61,1786
26,45,77,1787
10,41,75,1788
9,30,58,1789
7,30,59,1790
7,27,57,1791
5,24,47,1792
4,11,19,1793
14,38,70,1794
4,11,24,1795
11,35,65,1796
12,39,72,1797
9,21,40,1798
12,39,72,1799
8,46,76,1801
21,42,74,1802
2,5,8,1803
26,45,77,1804
1,3,4,1805
26,45,80,1806
9,32,61,1807
12,39,80,1808
15,36,73,1809
5,29,46,1811
19,29,48,1812
13,46,91,1813
8,33,55,1814
10,29,51,1815
10,40,61,1816
14,28,42,1817
11,29,49,1818
14,27,57,1819
11,42,81,1820
12,40,62,1821
17,31,48,1822
11,43,85,1823
14,27,57,1824
11,45,87,1825
11,30,53,1826
4,28,44,1827
13,39,59,1828
10,40,74,1829
16,34,68,1830
14,32,65,1831
18,28,48,1832
4,7,15,1833
6,30,47,1834
14,32,61,1835
14,27,57,1836
5,23,35,1837
8,32,50,1838
9,32,61,1839
4,7,14,1840
4,7,14,1841
14,28,41,1842
11,24,44,1843
7,24,44,1844
15,33,49,1845
4,31,48,1846
16,36,74,1847
12,32,51,1848
19,34,68,1849
8,22,42,1850
10,32,65,1851
5,18,28,1852
15,43,72,1853
14,30,59,1854
15,31,54,1855
10,40,74,1856
18,27,46,1857
18,27,46,1858
5,16,26,1859
13,30,52,1860
8,37,75,1861
14,40,78,1862
10,31,57,1863
12,38,76,1864
9,47,93,1865
15,34,50,1866
2,23,40,1867
7,27,43,1868
8,32,50,1869
13,42,83,1870
5,22,34,1871
12,38,78,1872
5,27,41,1873
14,37,57,1874
11,29,49,1875
12,41,83,1876
7,22,40,1877
14,40,78,1878
15,31,61,1879
12,35,61,1880
14,28,59,1881
6,26,46,1882
5,22,34,1883
11,44,85,1884
14,34,64,1885
10,32,54,1886
9,39,75,1887
10,37,74,1888
17,27,44,1889
9,27,44,1890
8,35,55,1891
12,43,84,1892
15,34,50,1893
7,20,38,1894
12,34,68,1895
3,7,13,1896
7,23,41,1897
9,44,83,1898
11,29,50,1899
9,30,49,1900
15,34,50,1901
16,44,70,1902
14,38,61,1903
16,31,64,1904
13,42,83,1905
5,33,55,1906
9,39,80,1907
12,35,70,1908
15,33,49,1909
5,18,28,1910
16,27,58,1911
16,43,67,1912
8,37,74,1913
14,28,61,1914
4,28,45,1915
19,36,71,1916
17,29,51,1917
6,37,56,1918
10,43,81,1919
13,46,91,1920
11,30,52,1921
4,29,46,1922
15,33,49,1923
13,30,52,1924
16,37,56,1925
2,18,35,1926
18,35,69,1927
14,37,57,1928
10,32,56,1929
15,34,68,1930
13,21,39,1931
7,22,40,1932
8,23,43,1933
15,31,54,1934
8,36,56,1935
15,31,61,1936
16,51,88,1937
11,44,78,1938
10,40,74,1939
8,37,75,1940
11,36,70,1941
1,12,20,1942
14,34,69,1943
8,30,45,1944
12,41,83,1945
5,18,41,1946
10,49,100,1947
8,45,87,1948
21,28,55,1949
7,33,55,1950
5,13,27,1951
14,31,59,1952
15,31,55,1954
30,44,84,1955
11,23,50,1956
17,29,57,1957
16,33,61,1958
5,15,28,1959
9,19,45,1960
17,48,97,1961
20,28,55,1962
12,30,61,1963
28,44,84,1964
9,21,37,1965
14,31,57,1966
10,27,44,1967
2,3,10,1968
9,19,45,1969
11,22,49,1970
14,30,53,1971
7,28,50,1972
16,44,73,1973
9,28,44,1974
13,28,54,1976
7,26,55,1977
16,56,107,1978
5,15,28,1979
9,30,56,1980
9,21,50,1981
20,44,79,1982
16,33,50,1983
17,52,100,1984
5,33,63,1985
16,52,97,1986
22,56,105,1987
15,66,121,1988
14,34,54,1989
12,36,73,1990
5,33,63,1991
15,31,46,1992
21,61,110,1993
9,22,42,1994
3,15,30,1995
16,46,90,1996
12,51,104,1997
4,13,33,1998
2,24,57,1999
19,30,57,2000
8,27,54,2001
5,21,46,2002
15,31,55,2003
5,14,23,2004
6,13,35,2005
12,28,55,2006
16,38,71,2007
0,23,43,2008
16,33,61,2010
10,34,56,2011
12,30,62,2012
30,47,87,2013
18,53,99,2014
23,43,78,2015
6,35,64,2016
10,18,43,2017
12,17,38,2018
4,40,73,2019
8,16,40,2020
22,61,109,2021
26,51,98,2022
16,31,46,2023
20,52,99,2024
8,29,53,2025
2,5,12,2026
21,60,108,2027
8,36,62,2028
12,21,49,2029
4,13,26,2030
21,60,110,2031
12,30,61,2032
12,46,71,2033
21,53,98,2034
4,18,29,2035
12,28,56,2036
19,43,74,2037
5,16,40,2038
7,35,65,2039
26,51,98,2040
5,14,37,2041
29,51,93,2042
16,31,46,2043
5,13,27,2044
8,16,40,2045
26,44,78,2046
8,29,53,2047
4,27,46,2048
29,45,84,2049
5,6,13,2050
30,49,91,2051
14,34,54,2052
11,24,53,2053
9,24,44,2054
6,31,60,2055
28,44,84,2056
4,13,32,2057
19,31,58,2058
4,18,29,2059
16,46,86,2060
20,51,96,2061
29,51,93,2062
9,26,54,2063
17,40,62,2064
8,17,36,2065
17,29,56,2066
9,28,45,2067
30,48,89,2068
5,16,40,2069
10,46,89,2070
9,43,85,2071
12,34,53,2072
15,40,66,2073
10,34,60,2074
26,44,78,2075
6,45,87,2076
16,52,97,2077
5,31,53,2078
20,44,79,2079
12,44,85,2080
5,30,52,2081
10,27,45,2082
5,16,40,2083
17,44,74,2084
17,31,57,2085
12,28,56,2086
10,27,45,2087
4,10,23,2088
4,33,62,2089
10,34,64,2090
8,29,53,2091
16,38,74,2092
21,34,52,2093
13,40,67,2094
16,33,50,2095
4,13,26,2096
5,16,28,2097
15,31,56,2098
6,13,35,2099
16,31,58,2100
12,31,57,2101
11,29,60,2102
21,56,102,2103
21,56,102,2104
5,16,28,2105
7,35,65,2106
7,33,55,2107
12,34,51,2108
8,33,68,2109
14,31,57,2110
20,51,96,2111
17,29,56,2112
7,35,62,2113
21,60,108,2114
6,45,87,2115
4,13,26,2116
5,24,53,2117
6,13,35,2118
16,30,58,2119
19,43,73,2120
8,45,87,2121
21,34,52,2122
16,31,47,2123
0,25,45,2124
10,32,61,2125
22,61,114,2126
9,44,87,2127
9,33,55,2128
17,44,73,2129
9,38,80,2130
29,51,93,2131
13,17,38,2133
12,31,57,2134
5,8,18,2135
14,31,59,2136
30,47,87,2137
10,49,100,2138
12,27,56,2139
20,62,115,2140
16,46,89,2141
2,12,21,2142
4,24,50,2143
16,40,77,2144
19,43,74,2145
14,38,59,2146
12,33,68,2147
17,42,80,2148
9,48,95,2149
5,6,13,2150
5,13,27,2151
23,52,98,2152
4,34,62,2153
8,33,62,2154
8,25,44,2155
12,58,111,2156
5,16,39,2157
16,41,68,2158
11,29,54,2159
10,49,100,2160
5,14,27,2161
9,31,66,2162
9,48,93,2163
22,43,78,2164
15,38,60,2165
4,24,50,2166
29,48,91,2167
9,33,69,2168
6,15,40,2169
4,24,50,2170
18,51,98,2171
10,30,62,2172
5,14,27,2173
8,34,56,2174
9,36,76,2175
28,51,96,2176
16,51,103,2177
19,43,73,2178
10,20,49,2179
11,28,59,2180
15,21,43,2181
16,49,99,2182
17,25,49,2183
15,39,84,2184
5,33,71,2185
15,23,41,2187
5,16,50,2188
5,12,34,2189
10,34,77,2190
16,30,63,2191
7,31,76,2192
7,33,75,2193
14,28,50,2195
9,32,75,2196
5,18,48,2197
12,47,93,2198
7,25,57,2200
2,27,59,2201
2,13,31,2203
7,28,59,2204
16,30,63,2206
1,17,37,2207
7,27,64,2208
5,30,65,2209
9,18,37,2210
4,28,52,2211
15,23,41,2212
4,28,52,2213
10,23,56,2214
5,15,36,2215
11,32,80,2217
20,46,88,2218
0,13,29,2219
4,38,85,2220
15,29,67,2221
2,11,33,2222
7,33,78,2223
17,23,44,2224
6,15,35,2225
5,17,48,2226
16,35,68,2227
10,39,80,2229
1,20,41,2230
7,30,72,2231
5,17,51,2232
17,29,58,2233
15,23,40,2234
16,29,56,2235
22,48,98,2237
7,25,48,2238
9,18,36,2239
6,31,73,2240
17,26,54,2241
17,23,44,2242
8,30,64,2243
6,26,54,2244
17,20,42,2245
15,39,84,2246
14,30,57,2247
15,41,86,2248
5,43,93,2249
13,36,73,2250
20,49,97,2251
23,44,92,2252
19,46,87,2253
5,39,85,2254
13,36,79,2255
17,20,42,2256
1,20,34,2257
17,26,54,2258
7,33,78,2259
5,15,36,2260
7,25,63,2261
13,40,80,2262
10,25,60,2263
15,29,56,2264
7,28,70,2265
16,32,64,2266
15,36,72,2267
17,46,96,2268
7,28,59,2269
6,26,67,2270
1,20,34,2271
14,31,71,2272
8,37,88,2273
19,42,88,2274
13,30,58,2275
7,30,72,2276
18,44,84,2277
9,35,74,2278
1,6,17,2279
14,41,80,2280
0,20,38,2281
23,44,92,2282
1,20,34,2283
10,41,91,2284
15,23,40,2285
10,20,50,2286
1,20,34,2287
14,37,73,2288
15,23,41,2289
15,35,69,2290
9,27,62,2291
17,45,90,2292
17,29,58,2293
14,35,69,2294
9,35,74,2298
18,45,87,2299
4,41,87,2300
7,31,72,2301
14,33,70,2302
8,20,42,2303
13,30,68,2304
15,21,43,2305
10,39,83,2307
17,28,61,2308
9,39,91,2309
6,24,56,2310
18,45,87,2311
8,44,89,2312
0,0,0,2313
7,20,47,2315
17,27,55,2316
15,29,67,2317
4,45,91,2318
23,44,92,2319
9,18,36,2320
10,21,49,2321
20,47,94,2322
13,37,77,2323
10,34,77,2324
4,41,87,2325
17,27,57,2326
5,20,42,2327
8,34,80,2328
15,47,93,2329
10,39,80,2330
23,47,97,2331
16,32,69,2332
13,31,60,2333
21,44,91,2334
15,21,43,2335
10,41,86,2336
9,19,38,2337
14,33,63,2338
15,35,69,2339
11,48,97,2340
14,43,89,2341
15,38,82,2342
9,49,97,2343
14,41,87,2345
17,32,67,2346
16,32,67,2347
5,43,87,2348
10,28,58,2349
17,29,62,2350
7,31,76,2351
5,20,42,2352
7,15,37,2354
7,18,46,2355
15,21,43,2356
11,32,80,2357
8,38,84,2358
10,23,47,2359
6,20,54,2360
21,43,90,2361
6,22,50,2362
19,48,95,2363
15,21,43,2364
8,34,70,2365
6,17,46,2366
6,33,79,2368
10,25,63,2369
16,33,67,2370
15,36,73,2371
11,45,91,2372
17,29,58,2373
17,26,55,2374
2,16,42,2375
10,25,58,2376
5,21,54,2377
8,35,80,2378
14,44,90,2379
17,20,42,2380
7,31,72,2381
7,40,89,2382
0,13,29,2383
20,49,97,2384
15,44,89,2385
11,31,66,2386
10,24,56,2387
6,17,45,2388
15,42,88,2389
5,29,69,2390
5,12,35,2391
10,40,85,2392
18,50,99,2393
17,26,55,2394
5,19,53,2395
8,26,62,2396
16,34,67,2397
8,37,84,2398
7,32,77,2399
5,26,47,2400
17,20,42,2401
15,27,49,2402
5,32,69,2403
1,25,43,2404
7,31,73,2405
15,29,56,2406
2,12,29,2407
7,15,38,2408
10,25,61,2409
4,29,54,2410
1,27,68,2411
16,49,99,2412
5,16,45,2413
21,47,97,2414
6,19,49,2415
17,27,58,2416
16,34,67,2417
18,44,85,2418
5,28,52,2419
15,21,43,2420
5,25,52,2422
10,22,55,2423
17,26,54,2424
17,41,86,2425
10,24,62,2426
18,44,84,2427
1,6,17,2428
4,15,39,2429
5,26,59,2431
3,34,78,2432
27,52,110,2433
7,29,71,2434
9,21,53,2435
10,47,102,2436
3,28,74,2437
27,49,101,2438
4,30,58,2439
3,9,16,2440
13,22,48,2441
3,22,51,2442
12,22,46,2443
7,18,38,2444
20,51,100,2445
5,20,48,2446
27,49,97,2448
15,21,58,2449
25,50,100,2450
2,15,32,2451
4,24,54,2452
11,18,40,2453
18,55,111,2454
9,21,53,2455
14,48,95,2456
17,58,123,2457
5,13,31,2458
10,19,37,2459
8,25,51,2460
22,61,124,2462
21,58,121,2463
3,20,50,2464
7,15,37,2465
23,52,105,2466
11,21,43,2467
7,17,36,2468
10,24,55,2469
5,21,42,2470
17,26,70,2471
5,7,22,2473
3,13,33,2474
4,24,61,2475
13,19,44,2476
11,21,43,2477
2,16,34,2478
20,53,104,2479
14,22,52,2480
10,19,37,2481
1,21,51,2482
0,3,10,2483
21,54,114,2484
7,29,59,2485
13,22,46,2486
14,48,95,2487
18,49,99,2489
9,17,41,2490
7,30,72,2491
17,34,90,2492
3,22,46,2493
27,49,101,2494
17,26,72,2495
10,37,84,2497
14,20,50,2498
13,44,117,2499
8,18,42,2500
13,22,48,2502
17,26,72,2503
14,22,52,2504
4,18,47,2505
11,21,43,2506
10,47,102,2507
14,23,50,2508
7,21,42,2509
23,54,106,2510
24,52,110,2511
1,6,17,2512
5,13,27,2513
11,17,35,2514
18,35,93,2515
7,20,40,2516
33,51,103,2517
27,52,111,2518
5,23,44,2519
4,33,61,2520
13,56,130,2521
13,18,41,2523
4,24,61,2524
9,17,41,2525
10,37,84,2526
8,39,82,2527
18,34,91,2528
5,7,22,2529
11,18,41,2530
4,32,63,2531
17,31,81,2532
13,35,74,2533
17,26,72,2534
11,20,44,2535
7,18,37,2536
20,53,104,2537
20,54,114,2538
10,30,57,2539
4,32,63,2540
14,24,52,2541
7,18,37,2542
27,52,111,2543
5,29,62,2544
4,18,43,2545
3,13,33,2546
3,22,51,2547
12,18,40,2548
8,22,54,2549
1,4,13,2550
17,34,90,2551
8,25,51,2552
22,51,102,2553
8,16,38,2554
18,49,98,2555
13,19,43,2556
27,49,97,2557
16,23,64,2558
13,35,74,2559
28,53,119,2560
3,9,16,2561
17,30,77,2562
23,52,110,2563
17,26,72,2564
12,47,119,2565
10,25,64,2566
1,28,61,2567
2,9,25,2568
2,9,25,2569
17,24,67,2570
24,52,110,2571
11,17,35,2572
6,19,49,2573
2,16,34,2574
5,13,28,2575
29,51,103,2576
13,44,117,2577
33,53,116,2578
5,22,45,2579
10,48,103,2580
4,20,49,2581
19,49,97,2582
17,26,70,2583
0,17,38,2584
10,26,62,2585
17,30,78,2586
9,21,45,2587
7,21,43,2588
4,13,34,2589
11,25,64,2590
4,33,61,2591
30,49,98,2592
7,26,59,2593
17,51,103,2594
5,20,48,2595
3,21,49,2596
25,52,113,2597
17,25,71,2598
13,45,117,2599
5,23,47,2600
10,24,55,2601
4,14,27,2602
11,19,41,2603
4,11,20,2604
17,29,75,2605
4,20,49,2606
3,22,52,2607
17,25,71,2608
7,20,41,2609
14,22,47,2610
11,18,41,2611
17,26,72,2613
5,22,45,2614
20,54,108,2615
3,10,22,2616
7,17,36,2617
7,26,59,2618
31,49,101,2619
5,13,28,2620
17,26,71,2621
4,28,59,2622
4,22,54,2623
11,19,42,2624
22,50,104,2625
8,16,38,2626
4,32,63,2627
13,25,56,2628
10,21,43,2629
8,43,85,2630
24,60,131,2631
18,56,123,2632
12,45,104,2633
18,57,127,2634
8,36,77,2635
20,72,174,2636
24,86,188,2637
16,47,117,2638
21,65,135,2639
13,48,111,2640
24,57,112,2641
23,85,188,2642
3,30,56,2643
31,53,114,2644
23,72,144,2645
22,64,156,2646
26,73,170,2647
21,29,51,2648
17,60,136,2649
28,76,174,2650
29,48,112,2651
15,31,54,2652
18,44,85,2653
28,59,140,2654
10,50,118,2655
32,76,170,2656
15,31,54,2657
24,64,140,2658
9,28,48,2659
3,30,56,2660
18,44,85,2661
23,46,103,2662
26,60,140,2663
20,57,125,2664
21,85,189,2665
22,70,173,2666
26,60,141,2667
22,44,101,2668
24,64,140,2669
26,52,122,2670
11,35,77,2671
6,42,82,2672
26,71,138,2673
14,58,148,2674
16,59,123,2675
10,63,130,2676
11,50,119,2677
21,74,166,2678
17,52,125,2679
21,70,171,2680
29,47,108,2681
14,55,126,2682
14,52,119,2683
20,69,171,2684
26,89,189,2685
7,37,76,2686
17,63,137,2687
9,31,55,2688
28,67,156,2689
17,61,130,2690
23,64,141,2691
27,61,135,2692
26,57,128,2693
24,51,114,2694
20,69,166,2695
19,52,113,2696
12,57,126,2697
11,31,61,2698
17,46,117,2699
23,61,138,2700
17,45,107,2701
15,50,125,2702
20,78,180,2703
31,54,118,2704
12,60,129,2705
18,49,106,2706
31,73,161,2707
29,52,119,2708
19,47,91,2709
20,29,52,2710
19,42,76,2712
25,70,150,2713
5,38,84,2714
8,69,158,2715
17,53,118,2716
22,75,142,2717
21,58,141,2718
15,57,129,2719
15,43,93,2720
16,59,132,2721
6,29,62,2722
24,49,95,2723
7,37,76,2724
29,48,112,2725
20,47,99,2726
15,59,132,2727
16,58,129,2728
23,56,104,2729
16,67,134,2730
21,52,110,2731
20,45,99,2732
18,59,112,2733
18,59,134,2735
24,60,110,2736
22,51,111,2737
16,47,120,2738
14,57,120,2739
6,42,82,2740
14,62,158,2742
11,61,130,2743
10,63,130,2744
11,42,93,2745
16,69,167,2746
21,62,128,2747
12,28,49,2748
18,52,120,2749
14,52,119,2750
23,74,141,2751
27,70,153,2752
14,66,164,2753
15,32,55,2754
16,58,136,2755
19,28,53,2756
18,47,99,2757
8,69,158,2758
23,74,141,2759
26,71,137,2760
9,45,115,2761
27,52,123,2762
28,69,150,2763
11,49,99,2764
15,36,65,2765
16,44,93,2766
21,49,99,2767
25,76,149,2768
11,35,77,2769
26,52,118,2770
16,37,84,2771
14,28,52,2772
11,62,120,2773
17,28,48,2774
17,41,75,2775
15,49,122,2776
27,82,180,2777
27,75,174,2778
22,80,183,2779
13,42,83,2780
14,63,121,2781
17,61,135,2782
3,30,56,2783
18,56,123,2784
24,62,116,2785
18,45,78,2786
21,65,135,2787
26,77,154,2788
26,55,130,2789
18,65,138,2790
19,41,96,2791
13,55,130,2792
19,60,117,2793
19,42,98,2794
13,43,93,2795
21,46,102,2796
32,76,166,2797
22,70,173,2798
9,49,107,2799
10,47,104,2800
8,69,127,2801
29,68,152,2802
17,53,134,2803
21,55,102,2804
18,53,126,2805
29,48,112,2806
24,60,131,2807
12,39,80,2808
12,31,54,2809
23,70,140,2810
20,72,166,2811
26,57,127,2812
17,41,83,2813
25,47,108,2814
21,28,51,2815
18,57,127,2816
21,46,101,2817
6,74,175,2818
14,54,141,2819
14,24,43,2820
23,53,117,2821
25,76,149,2822
25,82,167,2823
16,28,52,2824
23,72,144,2825
20,57,123,2826
17,58,128,2827
28,49,115,2828
14,26,48,2829
18,52,120,2830
19,43,101,2831
14,28,52,2832
27,65,152,2833
16,42,101,2834
14,42,90,2835
15,36,66,2836
29,68,152,2837
31,75,166,2838
13,36,69,2839
14,48,112,2840
1,13,33,2841
21,70,171,2842
11,31,63,2843
13,47,92,2844
22,85,189,2845
13,44,88,2846
6,51,112,2847
21,65,135,2848
29,52,119,2849
21,28,51,2850
14,52,116,2851
19,46,98,2852
24,58,128,2853
23,59,133,2854
16,80,170,2855
17,61,137,2856
9,60,113,2857
23,56,104,2858
24,71,142,2859
16,67,141,2860
19,46,99,2862
8,36,77,2863
11,41,90,2864
17,45,94,2865
28,71,158,2866
11,39,81,2867
13,48,111,2868
14,28,49,2869
18,39,72,2870
16,55,122,2871
18,56,123,2872
22,85,188,2873
24,64,140,2874
16,55,131,2875
20,61,132,2876
17,48,112,2877
6,30,64,2878
13,74,146,2879
14,38,73,2880
12,47,97,2881
13,35,77,2882
31,54,118,2883
21,28,51,2884
13,47,92,2885
12,47,97,2886
24,59,114,2887
12,60,120,2888
24,72,144,2889
13,49,96,2890
27,71,139,2891
17,46,109,2892
7,32,54,2893
18,63,140,2894
11,46,97,2895
27,68,146,2896
17,48,111,2897
24,49,117,2898
26,81,166,2899
9,28,48,2900
17,59,115,2901
29,75,167,2902
18,56,123,2903
25,60,128,2904
13,59,121,2905
32,76,170,2906
23,83,181,2907
21,52,109,2908
23,80,182,2909
16,51,107,2910
22,61,138,2911
17,61,134,2912
29,60,143,2913
14,28,52,2914
21,28,51,2915
9,71,134,2916
14,44,117,2917
18,48,122,2918
28,73,168,2919
17,44,101,2920
20,85,187,2921
23,74,141,2922
17,43,87,2923
15,35,70,2924
21,52,132,2925
16,79,171,2926
17,43,83,2927
14,25,44,2928
12,60,128,2929
18,30,54,2930
29,52,119,2931
19,48,122,2932
14,53,123,2933
20,66,164,2934
7,33,55,2935
14,73,168,2936
20,55,124,2937
21,74,166,2938
24,48,108,2939
31,53,114,2940
17,57,128,2941
18,29,53,2942
28,62,145,2943
20,49,94,2944
4,36,86,2946
16,43,87,2947
17,51,101,2948
5,40,92,2949
7,42,94,2950
25,49,113,2951
1,23,38,2952
27,80,163,2953
7,42,97,2954
21,71,140,2955
21,70,129,2956
13,23,41,2957
20,47,96,2958
6,40,89,2959
17,38,81,2960
22,59,110,2961
1,32,79,2962
6,16,48,2963
20,55,104,2964
19,52,101,2965
30,53,112,2966
9,44,91,2967
10,59,111,2968
16,46,96,2969
20,74,148,2970
25,64,121,2971
11,41,79,2972
6,48,86,2973
25,78,162,2974
4,17,29,2975
12,31,60,2976
15,48,99,2977
6,32,55,2978
19,52,101,2979
26,66,142,2980
10,57,120,2981
8,37,65,2982
32,55,115,2983
31,52,109,2984
31,51,110,2985
4,12,24,2986
12,23,41,2987
19,59,120,2988
32,64,139,2989
21,70,131,2990
16,57,106,2991
22,68,149,2992
21,73,138,2993
10,26,51,2994
10,39,82,2995
21,78,164,2996
15,53,103,2997
15,59,121,2998
9,44,91,2999
7,10,34,3000
6,51,90,3001
13,23,41,3002
17,74,153,3003
13,23,41,3004
21,53,102,3005
25,50,104,3006
28,55,111,3007
24,51,117,3008
17,47,91,3009
33,54,114,3010
16,52,99,3011
17,46,91,3012
7,37,72,3013
11,22,39,3014
31,68,146,3015
22,66,127,3016
6,50,88,3017
21,70,134,3018
17,68,147,3019
16,41,88,3020
23,55,107,3021
3,13,21,3022
7,37,66,3023
9,42,90,3024
16,28,56,3025
7,14,43,3026
14,55,107,3027
9,35,76,3028
15,44,95,3029
6,39,80,3030
23,66,128,3031
17,57,118,3032
17,68,147,3033
13,44,95,3034
13,23,41,3035
27,81,167,3036
21,58,110,3037
17,51,113,3038
4,23,53,3039
19,54,114,3040
32,63,138,3041
20,55,104,3042
14,56,108,3043
23,66,128,3044
9,35,76,3045
21,72,134,3046
9,48,104,3047
26,63,123,3048
7,12,40,3049
25,64,141,3050
18,57,120,3051
32,62,134,3052
15,59,121,3053
9,43,90,3054
10,50,110,3055
19,42,88,3056
30,59,125,3057
27,56,110,3058
17,55,103,3059
8,41,94,3060
27,56,109,3061
28,74,159,3062
3,15,26,3063
19,53,113,3064
29,57,121,3065
17,72,155,3066
1,24,56,3067
26,66,142,3068
7,14,44,3069
6,40,89,3070
9,42,87,3071
12,53,106,3072
6,40,89,3073
4,37,76,3074
16,42,86,3075
17,56,106,3076
25,49,116,3077
20,51,102,3078
7,15,45,3079
19,39,85,3080
13,59,121,3081
29,56,109,3082
12,57,120,3083
30,68,149,3084
27,58,123,3085
4,35,84,3086
17,68,147,3087
22,68,136,3088
6,17,50,3089
22,59,110,3090
19,54,103,3091
21,44,92,3092
10,39,91,3093
9,42,93,3094
7,39,91,3095
16,46,90,3096
21,54,102,3097
7,13,39,3098
6,17,29,3099
25,64,141,3100
23,72,156,3101
27,56,109,3102
28,53,108,3103
25,49,113,3104
6,17,50,3105
5,16,26,3106
27,56,110,3107
27,80,163,3108
10,35,62,3109
26,55,120,3110
6,39,80,3111
4,38,78,3112
5,44,98,3113
25,52,112,3114
13,23,41,3115
8,37,65,3116
2,17,30,3117
22,76,152,3118
22,76,151,3119
23,51,119,3120
16,26,44,3121
21,54,103,3122
7,40,95,3123
25,54,118,3124
9,35,76,3125
15,53,103,3126
2,42,94,3127
11,41,79,3128
25,78,161,3129
16,42,86,3130
3,12,23,3131
15,52,104,3132
29,77,158,3133
21,68,136,3134
7,15,45,3135
26,65,134,3136
20,75,150,3137
32,62,134,3138
21,73,139,3139
16,37,79,3140
7,42,95,3141
14,49,98,3142
7,42,94,3143
1,20,31,3144
3,18,30,3145
27,63,126,3146
4,14,26,3147
3,19,45,3148
30,49,109,3149
8,46,112,3150
29,77,158,3151
7,14,43,3152
2,42,94,3153
2,6,10,3154
17,68,147,3155
19,51,102,3156
17,27,52,3157
21,56,115,3158
2,13,22,3159
14,51,103,3160
12,49,110,3161
18,35,76,3162
12,60,127,3163
3,22,53,3164
21,57,115,3165
6,32,57,3166
4,16,28,3167
16,39,76,3168
4,38,78,3169
9,48,104,3170
27,65,128,3171
12,23,41,3172
22,76,152,3173
2,42,94,3174
27,55,119,3176
16,77,160,3177
26,69,150,3178
5,17,29,3179
20,55,104,3180
4,14,26,3181
10,57,120,3182
3,12,23,3183
20,71,141,3184
17,68,147,3185
27,56,109,3186
17,69,149,3187
3,19,45,3188
11,38,81,3189
4,36,86,3190
32,64,139,3191
6,17,50,3192
21,56,114,3193
8,43,97,3194
8,43,97,3195
8,46,112,3196
4,37,76,3197
27,55,119,3198
25,50,104,3199
23,56,109,3200
21,78,164,3201
31,68,146,3202
2,19,39,3203
2,19,39,3204
19,60,120,3205
3,17,34,3206
6,34,61,3207
0,28,61,3208
10,35,62,3209
25,56,109,3210
8,42,72,3211
26,55,120,3212
21,58,110,3213
21,73,139,3214
3,25,57,3215
17,46,89,3216
29,50,111,3217
11,41,79,3218
17,46,89,3219
3,14,24,3220
1,17,29,3221
10,64,139,3222
11,22,40,3223
31,69,148,3224
18,33,70,3225
18,59,116,3226
6,30,56,3227
7,37,66,3228
12,31,62,3229
27,56,109,3230
16,39,76,3231
13,23,41,3232
17,68,147,3233
10,45,82,3234
8,48,73,3235
18,56,107,3236
19,30,54,3237
12,50,83,3238
8,20,37,3239
8,76,126,3240
35,84,157,3241
8,20,37,3242
14,62,141,3243
14,62,141,3244
10,50,95,3245
19,31,57,3246
37,80,152,3247
18,44,77,3248
38,86,172,3249
25,54,130,3250
23,55,106,3251
14,40,67,3252
10,25,45,3253
4,34,59,3254
14,32,58,3255
28,45,77,3256
18,43,83,3257
9,20,41,3258
18,51,98,3259
8,15,23,3260
12,40,77,3261
17,31,64,3262
19,27,50,3263
7,68,143,3264
11,80,133,3265
9,46,89,3266
18,82,131,3267
8,47,91,3268
7,37,68,3269
11,59,110,3271
21,51,96,3272
9,44,82,3273
30,53,104,3275
18,31,60,3276
3,13,21,3278
37,80,152,3279
19,47,91,3280
33,77,149,3281
12,48,86,3282
6,66,138,3283
8,18,35,3284
10,45,86,3285
9,25,46,3286
22,44,91,3287
